Date	Hour	Cluster
2012-05-18	17	8
2012-05-19	17	20
2012-05-20	17	20
2012-05-21	17	8
2012-05-22	17	8
2012-05-23	17	8
2012-05-24	17	8
2012-05-25	17	8
2012-05-26	17	20
2012-05-27	17	20
2012-05-28	17	8
2012-05-29	17	8
2012-05-30	17	8
2012-05-31	17	8
2012-06-01	17	8
2012-06-02	17	20
2012-06-03	17	20
2012-06-04	17	8
2012-06-05	17	8
2012-06-06	17	8
2012-06-07	17	8
2012-06-08	17	8
2012-06-09	17	8
2012-06-10	17	20
2012-06-11	17	20
2012-06-12	17	20
2012-06-13	17	8
2012-06-14	17	8
2012-06-15	17	8
2012-06-16	17	20
2012-06-17	17	20
2012-06-18	17	8
2012-06-19	17	8
2012-06-20	17	8
2012-06-21	17	8
2012-06-22	17	8
2012-06-23	17	20
2012-06-24	17	20
2012-06-25	17	8
2012-06-26	17	8
2012-06-27	17	8
2012-06-28	17	8
2012-06-29	17	8
2012-06-30	17	20
2012-07-01	17	22
2012-07-02	17	10
2012-07-03	17	10
2012-07-04	17	10
2012-07-05	17	10
2012-07-06	17	10
2012-07-07	17	22
2012-07-08	17	22
2012-07-09	17	10
2012-07-10	17	10
2012-07-11	17	10
2012-07-12	17	10
2012-07-13	17	10
2012-07-14	17	22
2012-07-15	17	22
2012-07-16	17	10
2012-07-17	17	10
2012-07-18	17	10
2012-07-19	17	10
2012-07-20	17	10
2012-07-21	17	22
2012-07-22	17	22
2012-07-23	17	10
2012-07-24	17	10
2012-07-25	17	10
2012-07-26	17	10
2012-07-27	17	10
2012-07-28	17	22
2012-07-29	17	22
2012-07-30	17	10
2012-07-31	17	10
2012-08-01	17	10
2012-08-02	17	10
2012-08-03	17	10
2012-08-04	17	22
2012-08-05	17	22
2012-08-06	17	10
2012-08-07	17	10
2012-08-08	17	10
2012-08-09	17	10
2012-08-10	17	10
2012-08-11	17	22
2012-08-12	17	22
2012-08-13	17	10
2012-08-14	17	10
2012-08-15	17	10
2012-08-16	17	10
2012-08-17	17	10
2012-08-18	17	22
2012-08-19	17	22
2012-08-20	17	10
2012-08-21	17	10
2012-08-22	17	10
2012-08-23	17	10
2012-08-24	17	10
2012-08-25	17	22
2012-08-26	17	22
2012-08-27	17	10
2012-08-28	17	10
2012-08-29	17	10
2012-08-30	17	10
2012-08-31	17	10
2012-09-01	17	24
2012-09-02	17	24
2012-09-03	17	12
2012-09-04	17	12
2012-09-05	17	12
2012-09-06	17	12
2012-09-07	17	12
2012-09-08	17	24
2012-09-09	17	24
2012-09-10	17	12
2012-09-11	17	12
2012-09-12	17	12
2012-09-13	17	12
2012-09-14	17	12
2012-09-15	17	24
2012-09-16	17	24
2012-09-17	17	12
2012-09-18	17	12
2012-09-19	17	12
2012-09-20	17	12
2012-09-21	17	12
2012-09-22	17	24
2012-09-23	17	24
2012-09-24	17	12
2012-09-25	17	12
2012-09-26	17	12
2012-09-27	17	12
2012-09-28	17	12
2012-09-29	17	24
2012-09-30	17	24
2012-10-01	17	12
2012-10-02	17	12
2012-10-03	17	12
2012-10-04	17	12
2012-10-05	17	12
2012-10-06	17	24
2012-10-07	17	24
2012-10-08	17	12
2012-10-09	17	12
2012-10-10	17	12
2012-10-11	17	12
2012-10-12	17	12
2012-10-13	17	24
2012-10-14	17	24
2012-10-15	17	12
2012-10-16	17	12
2012-10-17	17	6
2012-10-18	17	6
2012-10-19	17	6
2012-10-20	17	18
2012-10-21	17	18
2012-10-22	17	6
2012-10-23	17	6
2012-10-24	17	6
2012-10-25	17	6
2012-10-26	17	6
2012-10-27	17	18
2012-10-28	17	18
2012-10-29	17	6
2012-10-30	17	6
2012-10-31	17	6
2012-11-01	17	6
2012-11-02	17	6
2012-11-03	17	18
2012-11-04	17	18
2012-11-05	17	18
2012-11-06	17	6
2012-11-07	17	6
2012-11-08	17	6
2012-11-09	17	6
2012-11-10	17	17
2012-11-11	17	17
2012-11-12	17	5
2012-11-13	17	6
2012-11-14	17	6
2012-11-15	17	6
2012-11-16	17	6
2012-11-17	17	17
2012-11-18	17	17
2012-11-19	17	5
2012-11-20	17	6
2012-11-21	17	6
2012-11-22	17	6
2012-11-23	17	6
2012-11-24	17	17
2012-11-25	17	17
2012-11-26	17	5
2012-11-27	17	5
2012-11-28	17	4
2012-11-29	17	4
2012-11-30	17	4
2012-12-01	17	16
2012-12-02	17	17
2012-12-03	17	5
2012-12-04	17	5
2012-12-05	17	5
2012-12-06	17	5
2012-12-07	17	5
2012-12-08	17	16
2012-12-09	17	16
2012-12-10	17	4
2012-12-11	17	3
2012-12-12	17	3
2012-12-13	17	3
2012-12-14	17	3
2012-12-15	17	14
2012-12-16	17	14
2012-12-17	17	2
2012-12-18	17	2
2012-12-19	17	1
2012-12-20	17	1
2012-12-21	17	1
2012-12-22	17	13
2012-12-23	17	13
2012-12-24	17	1
2012-12-25	17	2
2012-12-26	17	3
2012-12-27	17	4
2012-12-28	17	5
2012-12-29	17	4
2012-12-30	17	16
2012-12-31	17	16
2012-01-01	18	17
2012-01-02	18	16
2012-01-03	18	16
2012-01-04	18	16
2012-01-05	18	16
2012-01-06	18	17
2012-01-07	18	17
2012-01-08	18	17
2012-01-09	18	16
2012-01-10	18	4
2012-01-11	18	4
2012-01-12	18	4
2012-01-13	18	4
2012-01-14	18	16
2012-01-15	18	17
2012-01-16	18	4
2012-01-17	18	4
2012-01-18	18	4
2012-01-19	18	3
2012-01-20	18	3
2012-01-21	18	15
2012-01-22	18	15
2012-01-23	18	3
2012-01-24	18	2
2012-01-25	18	2
2012-01-26	18	2
2012-01-27	18	2
2012-01-28	18	14
2012-01-29	18	14
2012-01-30	18	2
2012-01-31	18	1
2012-02-01	18	1
2012-02-02	18	1
2012-02-03	18	1
2012-02-04	18	14
2012-02-05	18	14
2012-02-06	18	2
2012-02-07	18	2
2012-02-08	18	2
2012-02-09	18	2
2012-02-10	18	2
2012-02-11	18	14
2012-02-12	18	14
2012-02-13	18	2
2012-02-14	18	2
2012-02-15	18	3
2012-02-16	18	3
2012-02-17	18	3
2012-02-18	18	15
2012-02-19	18	15
2012-02-20	18	3
2012-02-21	18	4
2012-02-22	18	4
2012-02-23	18	16
2012-02-24	18	5
2012-02-25	18	17
2012-02-26	18	16
2012-02-27	18	4
2012-02-28	18	4
2012-02-29	18	4
2012-03-01	18	5
2012-03-02	18	5
2012-03-03	18	17
2012-03-04	18	17
2012-03-05	18	4
2012-03-06	18	4
2012-03-07	18	4
2012-03-08	18	16
2012-03-09	18	16
2012-03-10	18	16
2012-03-11	18	4
2012-03-12	18	4
2012-03-13	18	4
2012-03-14	18	5
2012-03-15	18	4
2012-03-16	18	4
2012-03-17	18	17
2012-03-18	18	17
2012-03-19	18	5
2012-03-20	18	6
2012-03-21	18	6
2012-03-22	18	5
2012-03-23	18	5
2012-03-24	18	17
2012-03-25	18	17
2012-03-26	18	5
2012-03-27	18	5
2012-03-28	18	5
2012-03-29	18	5
2012-03-30	18	5
2012-03-31	18	18
2012-04-01	18	18
2012-04-02	18	6
2012-04-03	18	6
2012-04-04	18	6
2012-04-05	18	6
2012-04-06	18	6
2012-04-07	18	18
2012-04-08	18	18
2012-04-09	18	6
2012-04-10	18	6
2012-04-11	18	6
2012-04-12	18	6
2012-04-13	18	6
2012-04-14	18	18
2012-04-15	18	19
2012-04-16	18	7
2012-04-17	18	7
2012-04-18	18	7
2012-04-19	18	7
2012-04-20	18	7
2012-04-21	18	19
2012-04-22	18	19
2012-04-23	18	7
2012-04-24	18	7
2012-04-25	18	7
2012-04-26	18	7
2012-04-27	18	7
2012-04-28	18	7
2012-04-29	18	19
2012-04-30	18	19
2012-05-01	18	19
2012-05-02	18	7
2012-05-03	18	7
2012-05-04	18	7
2012-05-05	18	7
2012-05-06	18	19
2012-05-07	18	7
2012-05-08	18	7
2012-05-09	18	7
2012-05-10	18	7
2012-05-11	18	7
2012-05-12	18	19
2012-05-13	18	19
2012-05-14	18	7
2012-05-15	18	8
2012-05-16	18	8
2012-05-17	18	8
2012-05-18	18	8
2012-05-19	18	20
2012-05-20	18	20
2012-05-21	18	8
2012-05-22	18	8
2012-05-23	18	8
2012-05-24	18	8
2012-05-25	18	8
2012-05-26	18	20
2012-05-27	18	20
2012-05-28	18	8
2012-05-29	18	8
2012-05-30	18	8
2012-05-31	18	8
2012-06-01	18	8
2012-06-02	18	20
2012-06-03	18	20
2012-06-04	18	8
2012-06-05	18	8
2012-06-06	18	8
2012-06-07	18	8
2012-06-08	18	8
2012-06-09	18	8
2012-06-10	18	20
2012-06-11	18	20
2012-06-12	18	20
2012-06-13	18	8
2012-06-14	18	8
2012-06-15	18	8
2012-06-16	18	20
2012-06-17	18	20
2012-06-18	18	8
2012-06-19	18	8
2012-06-20	18	8
2012-06-21	18	8
2012-06-22	18	8
2012-06-23	18	20
2012-06-24	18	20
2012-06-25	18	8
2012-06-26	18	8
2012-06-27	18	8
2012-06-28	18	8
2012-06-29	18	8
2012-06-30	18	20
2012-07-01	18	22
2012-07-02	18	10
2012-07-03	18	10
2012-07-04	18	10
2012-07-05	18	10
2012-07-06	18	10
2012-07-07	18	22
2012-07-08	18	22
2012-07-09	18	10
2012-07-10	18	10
2012-07-11	18	10
2012-07-12	18	10
2012-07-13	18	10
2012-07-14	18	22
2012-07-15	18	22
2012-07-16	18	10
2012-07-17	18	10
2012-07-18	18	10
2012-07-19	18	10
2012-07-20	18	10
2012-07-21	18	22
2012-07-22	18	22
2012-07-23	18	10
2012-07-24	18	10
2012-07-25	18	10
2012-07-26	18	10
2012-07-27	18	10
2012-07-28	18	22
2012-07-29	18	22
2012-07-30	18	10
2012-07-31	18	10
2012-08-01	18	10
2012-08-02	18	10
2012-08-03	18	10
2012-08-04	18	22
2012-08-05	18	22
2012-08-06	18	10
2012-08-07	18	10
2012-08-08	18	10
2012-08-09	18	10
2012-08-10	18	10
2012-08-11	18	22
2012-08-12	18	22
2012-08-13	18	10
2012-08-14	18	10
2012-08-15	18	10
2012-08-16	18	10
2012-08-17	18	10
2012-08-18	18	22
2012-08-19	18	22
2012-08-20	18	10
2012-08-21	18	10
2012-08-22	18	10
2012-08-23	18	10
2012-08-24	18	10
2012-08-25	18	22
2012-08-26	18	22
2012-08-27	18	10
2012-08-28	18	10
2012-08-29	18	10
2012-08-30	18	10
2012-08-31	18	10
2012-09-01	18	24
2012-09-02	18	24
2012-09-03	18	12
2012-09-04	18	12
2012-09-05	18	12
2012-09-06	18	12
2012-09-07	18	12
2012-09-08	18	24
2012-09-09	18	24
2012-09-10	18	12
2012-09-11	18	12
2012-09-12	18	12
2012-09-13	18	12
2012-09-14	18	12
2012-09-15	18	24
2012-09-16	18	24
2012-09-17	18	12
2012-09-18	18	12
2012-09-19	18	12
2012-09-20	18	12
2012-09-21	18	12
2012-09-22	18	24
2012-09-23	18	24
2012-09-24	18	12
2012-09-25	18	12
2012-09-26	18	12
2012-09-27	18	12
2012-09-28	18	12
2012-09-29	18	24
2012-09-30	18	24
2012-10-01	18	12
2012-10-02	18	12
2012-10-03	18	12
2012-10-04	18	12
2012-10-05	18	12
2012-10-06	18	24
2012-10-07	18	24
2012-10-08	18	12
2012-10-09	18	12
2012-10-10	18	12
2012-10-11	18	12
2012-10-12	18	12
2012-10-13	18	24
2012-10-14	18	24
2012-10-15	18	12
2012-10-16	18	12
2012-10-17	18	6
2012-10-18	18	6
2012-10-19	18	6
2012-10-20	18	18
2012-10-21	18	18
2012-10-22	18	6
2012-10-23	18	6
2012-10-24	18	6
2012-10-25	18	6
2012-10-26	18	6
2012-10-27	18	18
2012-10-28	18	18
2012-10-29	18	6
2012-10-30	18	6
2012-10-31	18	6
2012-11-01	18	6
2012-11-02	18	6
2012-11-03	18	18
2012-11-04	18	18
2012-11-05	18	18
2012-11-06	18	6
2012-11-07	18	6
2012-11-08	18	6
2012-11-09	18	6
2012-11-10	18	17
2012-11-11	18	17
2012-11-12	18	5
2012-11-13	18	6
2012-11-14	18	6
2012-11-15	18	6
2012-11-16	18	6
2012-11-17	18	17
2012-11-18	18	17
2012-11-19	18	5
2012-11-20	18	6
2012-11-21	18	6
2012-11-22	18	6
2012-11-23	18	6
2012-11-24	18	17
2012-11-25	18	17
2012-11-26	18	5
2012-11-27	18	5
2012-11-28	18	4
2012-11-29	18	4
2012-11-30	18	4
2012-12-01	18	16
2012-12-02	18	17
2012-12-03	18	5
2012-12-04	18	5
2012-12-05	18	5
2012-12-06	18	5
2012-12-07	18	5
2012-12-08	18	16
2012-12-09	18	16
2012-12-10	18	4
2012-12-11	18	3
2012-12-12	18	3
2012-12-13	18	3
2012-12-14	18	3
2012-12-15	18	14
2012-12-16	18	14
2012-12-17	18	2
2012-12-18	18	2
2012-12-19	18	1
2012-12-20	18	1
2012-12-21	18	1
2012-12-22	18	13
2012-12-23	18	13
2012-12-24	18	1
2012-12-25	18	2
2012-12-26	18	3
2012-12-27	18	4
2012-12-28	18	5
2012-12-29	18	4
2012-12-30	18	16
2012-12-31	18	16
2012-01-01	19	17
2012-01-02	19	16
2012-01-03	19	16
2012-01-04	19	16
2012-01-05	19	16
2012-01-06	19	17
2012-01-07	19	17
2012-01-08	19	17
2012-01-09	19	16
2012-01-10	19	4
2012-01-11	19	4
2012-01-12	19	4
2012-01-13	19	4
2012-01-14	19	16
2012-01-15	19	17
2012-01-16	19	4
2012-01-17	19	4
2012-01-18	19	4
2012-01-19	19	3
2012-01-20	19	3
2012-01-21	19	15
2012-01-22	19	15
2012-01-23	19	3
2012-01-24	19	2
2012-01-25	19	2
2012-01-26	19	2
2012-01-27	19	2
2012-01-28	19	14
2012-01-29	19	14
2012-01-30	19	2
2012-01-31	19	1
2012-02-01	19	1
2012-02-02	19	1
2012-02-03	19	1
2012-02-04	19	14
2012-02-05	19	14
2012-02-06	19	2
2012-02-07	19	2
2012-02-08	19	2
2012-02-09	19	2
2012-02-10	19	2
2012-02-11	19	14
2012-02-12	19	14
2012-02-13	19	2
2012-02-14	19	2
2012-02-15	19	3
2012-02-16	19	3
2012-02-17	19	3
2012-02-18	19	15
2012-02-19	19	15
2012-02-20	19	3
2012-02-21	19	4
2012-02-22	19	4
2012-02-23	19	16
2012-02-24	19	5
2012-02-25	19	17
2012-02-26	19	16
2012-02-27	19	4
2012-02-28	19	4
2012-02-29	19	4
2012-03-01	19	5
2012-03-02	19	5
2012-03-03	19	17
2012-03-04	19	17
2012-03-05	19	4
2012-03-06	19	4
2012-03-07	19	4
2012-03-08	19	16
2012-03-09	19	16
2012-03-10	19	16
2012-03-11	19	4
2012-03-12	19	4
2012-03-13	19	4
2012-03-14	19	5
2012-03-15	19	4
2012-03-16	19	4
2012-03-17	19	17
2012-03-18	19	17
2012-03-19	19	5
2012-03-20	19	6
2012-03-21	19	6
2012-03-22	19	5
2012-03-23	19	5
2012-03-24	19	17
2012-03-25	19	17
2012-03-26	19	5
2012-03-27	19	5
2012-03-28	19	5
2012-03-29	19	5
2012-03-30	19	5
2012-03-31	19	18
2012-04-01	19	18
2012-04-02	19	6
2012-04-03	19	6
2012-04-04	19	6
2012-04-05	19	6
2012-04-06	19	6
2012-04-07	19	18
2012-04-08	19	18
2012-04-09	19	6
2012-04-10	19	6
2012-04-11	19	6
2012-04-12	19	6
2012-04-13	19	6
2012-04-14	19	18
2012-04-15	19	19
2012-04-16	19	7
2012-04-17	19	7
2012-04-18	19	7
2012-04-19	19	7
2012-04-20	19	7
2012-04-21	19	19
2012-04-22	19	19
2012-04-23	19	7
2012-04-24	19	7
2012-04-25	19	7
2012-04-26	19	7
2012-04-27	19	7
2012-04-28	19	7
2012-04-29	19	19
2012-04-30	19	19
2012-05-01	19	19
2012-05-02	19	7
2012-05-03	19	7
2012-05-04	19	7
2012-05-05	19	7
2012-05-06	19	19
2012-05-07	19	7
2012-05-08	19	7
2012-05-09	19	7
2012-05-10	19	7
2012-05-11	19	7
2012-05-12	19	19
2012-05-13	19	19
2012-05-14	19	7
2012-05-15	19	8
2012-05-16	19	8
2012-05-17	19	8
2012-05-18	19	8
2012-05-19	19	20
2012-05-20	19	20
2012-05-21	19	8
2012-05-22	19	8
2012-05-23	19	8
2012-05-24	19	8
2012-05-25	19	8
2012-05-26	19	20
2012-05-27	19	20
2012-05-28	19	8
2012-05-29	19	8
2012-05-30	19	8
2012-05-31	19	8
2012-06-01	19	8
2012-06-02	19	20
2012-06-03	19	20
2012-06-04	19	8
2012-06-05	19	8
2012-06-06	19	8
2012-06-07	19	8
2012-06-08	19	8
2012-06-09	19	8
2012-06-10	19	20
2012-06-11	19	20
2012-06-12	19	20
2012-06-13	19	8
2012-06-14	19	8
2012-06-15	19	8
2012-06-16	19	20
2012-06-17	19	20
2012-06-18	19	8
2012-06-19	19	8
2012-06-20	19	8
2012-06-21	19	8
2012-06-22	19	8
2012-06-23	19	20
2012-06-24	19	20
2012-06-25	19	8
2012-06-26	19	8
2012-06-27	19	8
2012-06-28	19	8
2012-06-29	19	8
2012-06-30	19	20
2012-07-01	19	22
2012-07-02	19	10
2012-07-03	19	10
2012-07-04	19	10
2012-07-05	19	10
2012-07-06	19	10
2012-07-07	19	22
2012-07-08	19	22
2012-07-09	19	10
2012-07-10	19	10
2012-07-11	19	10
2012-07-12	19	10
2012-07-13	19	10
2012-07-14	19	22
2012-07-15	19	22
2012-07-16	19	10
2012-07-17	19	10
2012-07-18	19	10
2012-07-19	19	10
2012-07-20	19	10
2012-07-21	19	22
2012-07-22	19	22
2012-07-23	19	10
2012-07-24	19	10
2012-07-25	19	10
2012-07-26	19	10
2012-07-27	19	10
2012-07-28	19	22
2012-07-29	19	22
2012-07-30	19	10
2012-07-31	19	10
2012-08-01	19	10
2012-08-02	19	10
2012-08-03	19	10
2012-08-04	19	22
2012-08-05	19	22
2012-08-06	19	10
2012-08-07	19	10
2012-08-08	19	10
2012-08-09	19	10
2012-08-10	19	10
2012-08-11	19	22
2012-08-12	19	22
2012-08-13	19	10
2012-08-14	19	10
2012-08-15	19	10
2012-08-16	19	10
2012-08-17	19	10
2012-08-18	19	22
2012-08-19	19	22
2012-08-20	19	10
2012-08-21	19	10
2012-08-22	19	10
2012-08-23	19	10
2012-08-24	19	10
2012-08-25	19	22
2012-08-26	19	22
2012-08-27	19	10
2012-08-28	19	10
2012-08-29	19	10
2012-08-30	19	10
2012-08-31	19	10
2012-09-01	19	24
2012-09-02	19	24
2012-09-03	19	12
2012-09-04	19	12
2012-09-05	19	12
2012-09-06	19	12
2012-09-07	19	12
2012-09-08	19	24
2012-09-09	19	24
2012-09-10	19	12
2012-09-11	19	12
2012-09-12	19	12
2012-09-13	19	12
2012-09-14	19	12
2012-09-15	19	24
2012-09-16	19	24
2012-09-17	19	12
2012-09-18	19	12
2012-09-19	19	12
2012-09-20	19	12
2012-09-21	19	12
2012-09-22	19	24
2012-09-23	19	24
2012-09-24	19	12
2012-09-25	19	12
2012-09-26	19	12
2012-09-27	19	12
2012-09-28	19	12
2012-09-29	19	24
2012-09-30	19	24
2012-10-01	19	12
2012-10-02	19	12
2012-10-03	19	12
2012-10-04	19	12
2012-10-05	19	12
2012-10-06	19	24
2012-10-07	19	24
2012-10-08	19	12
2012-10-09	19	12
2012-10-10	19	12
2012-10-11	19	12
2012-10-12	19	12
2012-10-13	19	24
2012-10-14	19	24
2012-10-15	19	12
2012-10-16	19	12
2012-10-17	19	6
2012-10-18	19	6
2012-10-19	19	6
2012-10-20	19	18
2012-10-21	19	18
2012-10-22	19	6
2012-10-23	19	6
2012-10-24	19	6
2012-10-25	19	6
2012-10-26	19	6
2012-10-27	19	18
2012-10-28	19	18
2012-10-29	19	6
2012-10-30	19	6
2012-10-31	19	6
2012-11-01	19	6
2012-11-02	19	6
2012-11-03	19	18
2012-11-04	19	18
2012-11-05	19	18
2012-11-06	19	6
2012-11-07	19	6
2012-11-08	19	6
2012-11-09	19	6
2012-11-10	19	17
2012-11-11	19	17
2012-11-12	19	5
2012-11-13	19	6
2012-11-14	19	6
2012-11-15	19	6
2012-11-16	19	6
2012-11-17	19	17
2012-11-18	19	17
2012-11-19	19	5
2012-11-20	19	6
2012-11-21	19	6
2012-11-22	19	6
2012-11-23	19	6
2012-11-24	19	17
2012-11-25	19	17
2012-11-26	19	5
2012-11-27	19	5
2012-11-28	19	4
2012-11-29	19	4
2012-11-30	19	4
2012-12-01	19	16
2012-12-02	19	17
2012-12-03	19	5
2012-12-04	19	5
2012-12-05	19	5
2012-12-06	19	5
2012-12-07	19	5
2012-12-08	19	16
2012-12-09	19	16
2012-12-10	19	4
2012-12-11	19	3
2012-12-12	19	3
2012-12-13	19	3
2012-12-14	19	3
2012-12-15	19	14
2012-12-16	19	14
2012-12-17	19	2
2012-12-18	19	2
2012-12-19	19	1
2012-12-20	19	1
2012-12-21	19	1
2012-12-22	19	13
2012-12-23	19	13
2012-12-24	19	1
2012-12-25	19	2
2012-12-26	19	3
2012-12-27	19	4
2012-12-28	19	5
2012-12-29	19	4
2012-12-30	19	16
2012-12-31	19	16
2012-01-01	20	17
2012-01-02	20	16
2012-01-03	20	16
2012-01-04	20	16
2012-01-05	20	16
2012-01-06	20	17
2012-01-07	20	17
2012-01-08	20	17
2012-01-09	20	16
2012-01-10	20	4
2012-01-11	20	4
2012-01-12	20	4
2012-01-13	20	4
2012-01-14	20	16
2012-01-15	20	17
2012-01-16	20	4
2012-01-17	20	4
2012-01-18	20	4
2012-01-19	20	3
2012-01-20	20	3
2012-01-21	20	15
2012-01-22	20	15
2012-01-23	20	3
2012-01-24	20	2
2012-01-25	20	2
2012-01-26	20	2
2012-01-27	20	2
2012-01-28	20	14
2012-01-29	20	14
2012-01-30	20	2
2012-01-31	20	1
2012-02-01	20	1
2012-02-02	20	1
2012-02-03	20	1
2012-02-04	20	14
2012-02-05	20	14
2012-02-06	20	2
2012-02-07	20	2
2012-02-08	20	2
2012-02-09	20	2
2012-02-10	20	2
2012-02-11	20	14
2012-02-12	20	14
2012-02-13	20	2
2012-02-14	20	2
2012-02-15	20	3
2012-02-16	20	3
2012-02-17	20	3
2012-02-18	20	15
2012-02-19	20	15
2012-02-20	20	3
2012-02-21	20	4
2012-02-22	20	4
2012-02-23	20	16
2012-02-24	20	5
2012-02-25	20	17
2012-02-26	20	16
2012-02-27	20	4
2012-02-28	20	4
2012-02-29	20	4
2012-03-01	20	5
2012-03-02	20	5
2012-03-03	20	17
2012-03-04	20	17
2012-03-05	20	4
2012-03-06	20	4
2012-03-07	20	4
2012-03-08	20	16
2012-03-09	20	16
2012-03-10	20	16
2012-03-11	20	4
2012-03-12	20	4
2012-03-13	20	4
2012-03-14	20	5
2012-03-15	20	4
2012-03-16	20	4
2012-03-17	20	17
2012-03-18	20	17
2012-03-19	20	5
2012-03-20	20	6
2012-03-21	20	6
2012-03-22	20	5
2012-03-23	20	5
2012-03-24	20	17
2012-03-25	20	17
2012-03-26	20	5
2012-03-27	20	5
2012-03-28	20	5
2012-03-29	20	5
2012-03-30	20	5
2012-03-31	20	18
2012-04-01	20	18
2012-04-02	20	6
2012-04-03	20	6
2012-04-04	20	6
2012-04-05	20	6
2012-04-06	20	6
2012-04-07	20	18
2012-04-08	20	18
2012-04-09	20	6
2012-04-10	20	6
2012-04-11	20	6
2012-04-12	20	6
2012-04-13	20	6
2012-04-14	20	18
2012-04-15	20	19
2012-04-16	20	7
2012-04-17	20	7
2012-04-18	20	7
2012-04-19	20	7
2012-04-20	20	7
2012-04-21	20	19
2012-04-22	20	19
2012-04-23	20	7
2012-04-24	20	7
2012-04-25	20	7
2012-04-26	20	7
2012-04-27	20	7
2012-04-28	20	7
2012-04-29	20	19
2012-04-30	20	19
2012-05-01	20	19
2012-05-02	20	7
2012-05-03	20	7
2012-05-04	20	7
2012-05-05	20	7
2012-05-06	20	19
2012-05-07	20	7
2012-05-08	20	7
2012-05-09	20	7
2012-05-10	20	7
2012-05-11	20	7
2012-05-12	20	19
2012-05-13	20	19
2012-05-14	20	7
2012-05-15	20	8
2012-05-16	20	8
2012-05-17	20	8
2012-05-18	20	8
2012-05-19	20	20
2012-05-20	20	20
2012-05-21	20	8
2012-05-22	20	8
2012-05-23	20	8
2012-05-24	20	8
2012-05-25	20	8
2012-05-26	20	20
2012-05-27	20	20
2012-05-28	20	8
2012-05-29	20	8
2012-05-30	20	8
2012-05-31	20	8
2012-06-01	20	8
2012-06-02	20	20
2012-06-03	20	20
2012-06-04	20	8
2012-06-05	20	8
2012-06-06	20	8
2012-06-07	20	8
2012-06-08	20	8
2012-06-09	20	8
2012-06-10	20	20
2012-06-11	20	20
2012-06-12	20	20
2012-06-13	20	8
2012-06-14	20	8
2012-06-15	20	8
2012-06-16	20	20
2012-06-17	20	20
2012-06-18	20	8
2012-06-19	20	8
2012-06-20	20	8
2012-06-21	20	8
2012-06-22	20	8
2012-06-23	20	20
2012-06-24	20	20
2012-06-25	20	8
2012-06-26	20	8
2012-06-27	20	8
2012-06-28	20	8
2012-06-29	20	8
2012-06-30	20	20
2012-07-01	20	22
2012-07-02	20	10
2012-07-03	20	10
2012-07-04	20	10
2012-07-05	20	10
2012-07-06	20	10
2012-07-07	20	22
2012-07-08	20	22
2012-07-09	20	10
2012-07-10	20	10
2012-07-11	20	10
2012-07-12	20	10
2012-07-13	20	10
2012-07-14	20	22
2012-07-15	20	22
2012-07-16	20	10
2012-07-17	20	10
2012-07-18	20	10
2012-07-19	20	10
2012-07-20	20	10
2012-07-21	20	22
2012-07-22	20	22
2012-07-23	20	10
2012-07-24	20	10
2012-07-25	20	10
2012-07-26	20	10
2012-07-27	20	10
2012-07-28	20	22
2012-07-29	20	22
2012-07-30	20	10
2012-07-31	20	10
2012-08-01	20	10
2012-08-02	20	10
2012-08-03	20	10
2012-08-04	20	22
2012-08-05	20	22
2012-08-06	20	10
2012-08-07	20	10
2012-08-08	20	10
2012-08-09	20	10
2012-08-10	20	10
2012-08-11	20	22
2012-08-12	20	22
2012-08-13	20	10
2012-08-14	20	10
2012-08-15	20	10
2012-08-16	20	10
2012-08-17	20	10
2012-08-18	20	22
2012-08-19	20	22
2012-08-20	20	10
2012-08-21	20	10
2012-08-22	20	10
2012-08-23	20	10
2012-08-24	20	10
2012-08-25	20	22
2012-08-26	20	22
2012-08-27	20	10
2012-08-28	20	10
2012-08-29	20	10
2012-08-30	20	10
2012-08-31	20	10
2012-09-01	20	24
2012-09-02	20	24
2012-09-03	20	12
2012-09-04	20	12
2012-09-05	20	12
2012-09-06	20	12
2012-09-07	20	12
2012-09-08	20	24
2012-09-09	20	24
2012-09-10	20	12
2012-09-11	20	12
2012-09-12	20	12
2012-09-13	20	12
2012-09-14	20	12
2012-09-15	20	24
2012-09-16	20	24
2012-09-17	20	12
2012-09-18	20	12
2012-09-19	20	12
2012-09-20	20	12
2012-09-21	20	12
2012-09-22	20	24
2012-09-23	20	24
2012-09-24	20	12
2012-09-25	20	12
2012-09-26	20	12
2012-09-27	20	12
2012-09-28	20	12
2012-09-29	20	24
2012-09-30	20	24
2012-10-01	20	12
2012-10-02	20	12
2012-10-03	20	12
2012-10-04	20	12
2012-10-05	20	12
2012-10-06	20	24
2012-10-07	20	24
2012-10-08	20	12
2012-10-09	20	12
2012-10-10	20	12
2012-10-11	20	12
2012-10-12	20	12
2012-10-13	20	24
2012-10-14	20	24
2012-10-15	20	12
2012-10-16	20	12
2012-10-17	20	6
2012-10-18	20	6
2012-10-19	20	6
2012-10-20	20	18
2012-10-21	20	18
2012-10-22	20	6
2012-10-23	20	6
2012-10-24	20	6
2012-10-25	20	6
2012-10-26	20	6
2012-10-27	20	18
2012-10-28	20	18
2012-10-29	20	6
2012-10-30	20	6
2012-10-31	20	6
2012-11-01	20	6
2012-11-02	20	6
2012-11-03	20	18
2012-11-04	20	18
2012-11-05	20	18
2012-11-06	20	6
